antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.30825,0.2085,0.0625,0.202757502027575,0.9724580432977219,1.0,-0.0017701249999999974,0.9927970498474059,-0.03933217789332172,0.1375894331315355,-0.007255209061812997,0.2512588469370489
PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.28875,0.18625,0.0625,0.21645021645021645,1.1621488131555247,1.0,0.0087203125,1.038542817679558,0.1961687170474517,0.15151515151515152,0.037112401167700704,0.27601034312443706
MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.30825,0.2085,0.0625,0.202757502027575,0.9724580432977219,1.0,-0.0017701249999999974,0.9927970498474059,-0.03933217789332172,0.1375894331315355,-0.007255209061812997,0.2512588469370489
DEPTH_HIGH & PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.27575,0.18625,0.0615,0.2230281051677244,1.1974663364710034,1.0,0.0101415625,1.0473351808634772,0.22768858168388378,0.15355805243445694,0.04519582816310218,0.2766147237248018
DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2575,0.23575,0.06125,0.2378640776699029,1.008967455651762,1.0,0.0005443749999999997,1.0027738853503185,0.011970040541469109,0.1417824074074074,0.0027662121948353324,0.24883659875011582
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27075,0.18625,0.061,0.22530009233610343,1.209664925294515,1.0,0.0105728125,1.0504067342073897,0.23767541320804558,0.15404040404040406,0.04798782468338363,0.27640843542979665
DEPTH_HIGH & PATTERN_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27075,0.18625,0.061,0.22530009233610343,1.209664925294515,1.0,0.0105728125,1.0504067342073897,0.23767541320804558,0.15404040404040406,0.04798782468338363,0.27640843542979665
DEPTH_HIGH & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27075,0.18625,0.061,0.22530009233610343,1.209664925294515,1.0,0.0105728125,1.0504067342073897,0.23767541320804558,0.15404040404040406,0.04798782468338363,0.27640843542979665
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2545,0.23175,0.061,0.23968565815324164,1.034242322128335,1.0,0.002019624999999997,1.010437338501292,0.044411276401578804,0.14344503233392122,0.0103295257445384,0.25145016456745145
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2545,0.23175,0.061,0.23968565815324164,1.034242322128335,1.0,0.002019624999999997,1.010437338501292,0.044411276401578804,0.14344503233392122,0.0103295257445384,0.25145016456745145
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
DEPTH_HIGH & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27075,0.18625,0.061,0.22530009233610343,1.209664925294515,1.0,0.0105728125,1.0504067342073897,0.23767541320804558,0.15404040404040406,0.04798782468338363,0.27640843542979665
PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2545,0.23175,0.061,0.23968565815324164,1.034242322128335,1.0,0.002019624999999997,1.010437338501292,0.044411276401578804,0.14344503233392122,0.0103295257445384,0.25145016456745145
MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
PATTERN_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,0.27175,0.18625,0.061,0.22447102115915363,1.2052135364249859,1.0,0.010386562500000002,1.0492838078291815,0.23380915399030913,0.15365239294710328,0.04696899681616421,0.2759938998413218
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2545,0.23575,0.06075,0.2387033398821218,1.012527422617696,1.0,0.0007516249999999988,1.0038793548387097,0.016596147529898155,0.14144353899883585,0.003864363601075328,0.24819578446916268
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2545,0.23575,0.06075,0.2387033398821218,1.012527422617696,1.0,0.0007516249999999988,1.0038793548387097,0.016596147529898155,0.14144353899883585,0.003864363601075328,0.24819578446916268
PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2545,0.23575,0.06075,0.2387033398821218,1.012527422617696,1.0,0.0007516249999999988,1.0038793548387097,0.016596147529898155,0.14144353899883585,0.003864363601075328,0.24819578446916268
DEPTH_HIGH & PATTERN_A_T_A_T_A & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.27575,0.2085,0.06,0.21758839528558477,1.0435894258301428,1.0,0.002506124999999998,1.0116158748551565,0.05767172937521569,0.14142604596346495,0.011482495622975082,0.25267908972912334
DEPTH_MEDIUM & PATTERN_A_T_A & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.2155,0.23175,0.05975,0.27726218097447797,1.196384815423853,1.0,0.009807874999999994,1.0629719101123596,0.2092396884191886,0.15419354838709673,0.05924136801103541,0.26754155434915916
DEPTH_HIGH & TOOL_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.26125,0.23575,0.059,0.22583732057416267,0.9579525793177632,1.0,-0.002589687499999993,0.9871956118665017,-0.05608305191421384,0.13470319634703196,-0.012970467027592173,0.23805121596046416
MULTI_TOOL_CYCLE & TOOL_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.262,0.23575,0.059,0.22519083969465647,0.9552103486517772,1.0,-0.002766500000000005,0.986371921182266,-0.059740652364036945,0.13447293447293446,-0.013816369388738649,0.23772797552071107
PATTERN_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.262,0.23575,0.059,0.22519083969465647,0.9552103486517772,1.0,-0.002766500000000005,0.986371921182266,-0.059740652364036945,0.13447293447293446,-0.013816369388738649,0.23772797552071107
TOOL_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.262,0.23575,0.059,0.22519083969465647,0.9552103486517772,1.0,-0.002766500000000005,0.986371921182266,-0.059740652364036945,0.13447293447293446,-0.013816369388738649,0.23772797552071107
DEPTH_HIGH & TOOL_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.26125,0.18625,0.05875,0.22488038277511962,1.2074114511415819,1.0,0.010092187500000002,1.0498379629629628,0.23253051085430398,0.15112540192926044,0.04747205256543119,0.27015831219292896
MULTI_TOOL_CYCLE & TOOL_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.262,0.18625,0.05875,0.22423664122137402,1.2039551206516725,1.0,0.009952499999999996,1.0489667896678965,0.2295450614080608,0.15083440308087287,0.046680972315052555,0.2698364414160561
PATTERN_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.262,0.18625,0.05875,0.22423664122137402,1.2039551206516725,1.0,0.009952499999999996,1.0489667896678965,0.2295450614080608,0.15083440308087287,0.046680972315052555,0.2698364414160561
TOOL_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.262,0.18625,0.05875,0.22423664122137402,1.2039551206516725,1.0,0.009952499999999996,1.0489667896678965,0.2295450614080608,0.15083440308087287,0.046680972315052555,0.2698364414160561
MULTI_TOOL_CYCLE & TOOL_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.262,0.2085,0.0585,0.22328244274809161,1.070899005986051,1.0,0.0038730000000000014,1.019031941031941,0.08970884580640681,0.14199029126213591,0.01867649115362176,0.2519289911582185
PATTERN_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.262,0.2085,0.0585,0.22328244274809161,1.070899005986051,1.0,0.0038730000000000014,1.019031941031941,0.08970884580640681,0.14199029126213591,0.01867649115362176,0.2519289911582185
TOOL_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.262,0.2085,0.0585,0.22328244274809161,1.070899005986051,1.0,0.0038730000000000014,1.019031941031941,0.08970884580640681,0.14199029126213591,0.01867649115362176,0.2519289911582185
DEPTH_HIGH & TOOL_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.26125,0.2085,0.05825,0.2229665071770335,1.0693837274677866,1.0,0.0037793750000000084,1.0186176108374383,0.08782669949093357,0.14155528554070476,0.018277330609012654,0.2511715029889964
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
PATTERN_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27175,0.23575,0.0575,0.21159153633854647,0.8975250746067719,1.0,-0.006565062499999989,0.9693579346557759,-0.1355313529394306,0.1277777777777778,-0.03161068192535626,0.22774698768146837
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27075,0.23575,0.05725,0.21144967682363805,0.8969233375339897,1.0,-0.006579312499999997,0.9691835480093677,-0.13613626429334424,0.12743461324429609,-0.03179630117940718,0.22714583523048287
DEPTH_HIGH & PATTERN_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27075,0.23575,0.05725,0.21144967682363805,0.8969233375339897,1.0,-0.006579312499999997,0.9691835480093677,-0.13613626429334424,0.12743461324429609,-0.03179630117940718,0.22714583523048287
DEPTH_HIGH & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27075,0.23575,0.05725,0.21144967682363805,0.8969233375339897,1.0,-0.006579312499999997,0.9691835480093677,-0.13613626429334424,0.12743461324429609,-0.03179630117940718,0.22714583523048287
MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.17375,0.23175,0.05725,0.3294964028776979,1.4217752011982647,1.0,0.016983437500000004,1.1457805793991416,0.3590365266335908,0.16439339554917448,0.12723254523618335,0.2882649220429482
PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.17375,0.23175,0.05725,0.3294964028776979,1.4217752011982647,1.0,0.016983437500000004,1.1457805793991416,0.3590365266335908,0.16439339554917448,0.12723254523618335,0.2882649220429482
PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.17375,0.23175,0.05725,0.3294964028776979,1.4217752011982647,1.0,0.016983437500000004,1.1457805793991416,0.3590365266335908,0.16439339554917448,0.12723254523618335,0.2882649220429482
DEPTH_HIGH & SEQ_LONG,FAILURE_INTENT_MISUNDERSTANDING,0.27075,0.23575,0.05725,0.21144967682363805,0.8969233375339897,1.0,-0.006579312499999997,0.9691835480093677,-0.13613626429334424,0.12743461324429609,-0.03179630117940718,0.22714583523048287
DEPTH_MEDIUM & TOOL_LOW,FAILURE_WRONG_TOOL_SELECTION,0.2665,0.2085,0.05725,0.21482176360225141,1.030320209123508,1.0,0.0016847499999999987,1.0080513739545998,0.0401199012927788,0.1370436864153202,0.007987067090652462,0.24470104966683315
SEQ_LONG & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.17375,0.23175,0.05725,0.3294964028776979,1.4217752011982647,1.0,0.016983437500000004,1.1457805793991416,0.3590365266335908,0.16439339554917448,0.12723254523618335,0.2882649220429482
DEPTH_HIGH & SEQ_LONG & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.17325,0.23175,0.057,0.329004329004329,1.4196519050887983,1.0,0.016849312500000005,1.1449403225806452,0.35754698963920245,0.16379310344827586,0.1265920325471253,0.2874795107804817
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27075,0.2085,0.05675,0.20960295475530935,1.005289950864793,1.0,0.00029862500000000375,1.0013954439252337,0.0072157895611175875,0.13431952662721897,0.0013934993749960328,0.24089260447597605
DEPTH_HIGH & PATTERN_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27075,0.2085,0.05675,0.20960295475530935,1.005289950864793,1.0,0.00029862500000000375,1.0013954439252337,0.0072157895611175875,0.13431952662721897,0.0013934993749960328,0.24089260447597605
DEPTH_HIGH & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27075,0.2085,0.05675,0.20960295475530935,1.005289950864793,1.0,0.00029862500000000375,1.0013954439252337,0.0072157895611175875,0.13431952662721897,0.0013934993749960328,0.24089260447597605
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
DEPTH_HIGH & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27075,0.2085,0.05675,0.20960295475530935,1.005289950864793,1.0,0.00029862500000000375,1.0013954439252337,0.0072157895611175875,0.13431952662721897,0.0013934993749960328,0.24089260447597605
MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
PATTERN_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
SEQ_LONG,FAILURE_WRONG_TOOL_SELECTION,0.27175,0.2085,0.05675,0.20883164673413065,1.0015906318183725,1.0,9.01250000000034e-05,1.0004191860465117,0.002180715038616281,0.13400236127508858,0.0004190104031973012,0.24050695046538667
NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_NO_FAILURE,0.22075,0.13775,0.0565,0.2559456398640997,1.85804457251615,1.0,0.0260916875,1.158853500761035,0.5926208261290496,0.18708609271523177,0.1370781558296314,0.3330544896235199
NO_TOOL_CYCLE,FAILURE_NO_FAILURE,0.22075,0.13775,0.0565,0.2559456398640997,1.85804457251615,1.0,0.0260916875,1.158853500761035,0.5926208261290496,0.18708609271523177,0.1370781558296314,0.3330544896235199
MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.2375,0.23175,0.05625,0.2368421052631579,1.021972406745018,1.0,0.0012093749999999986,1.0066724137931036,0.028196721311475378,0.13619854721549637,0.006628187781526714,0.23978027593254983
MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.2375,0.23175,0.05625,0.2368421052631579,1.021972406745018,1.0,0.0012093749999999986,1.0066724137931036,0.028196721311475378,0.13619854721549637,0.006628187781526714,0.23978027593254983
NO_USER_REENTRY & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.2375,0.23175,0.05625,0.2368421052631579,1.021972406745018,1.0,0.0012093749999999986,1.0066724137931036,0.028196721311475378,0.13619854721549637,0.006628187781526714,0.23978027593254983
MULTI_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.2375,0.23175,0.05625,0.2368421052631579,1.021972406745018,1.0,0.0012093749999999986,1.0066724137931036,0.028196721311475378,0.13619854721549637,0.006628187781526714,0.23978027593254983
NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.2375,0.23175,0.05625,0.2368421052631579,1.021972406745018,1.0,0.0012093749999999986,1.0066724137931036,0.028196721311475378,0.13619854721549637,0.006628187781526714,0.23978027593254983
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.18425,0.23175,0.05525,0.29986431478968795,1.2939129009263772,1.0,0.0125500625,1.0972873062015505,0.2784559638230926,0.15315315315315314,0.08866165283395762,0.26913388339268646
SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.18425,0.23175,0.05525,0.29986431478968795,1.2939129009263772,1.0,0.0125500625,1.0972873062015505,0.2784559638230926,0.15315315315315314,0.08866165283395762,0.26913388339268646
NO_TOOL & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_NO_FAILURE,0.16925,0.13775,0.05475,0.32348596750369274,2.348355480970546,1.0,0.03143581249999999,1.2745485807860262,0.6911466642482105,0.2170465807730426,0.21540848652211392,0.36047256632897884
NO_TOOL & NO_TOOL_CYCLE,FAILURE_NO_FAILURE,0.16925,0.13775,0.05475,0.32348596750369274,2.348355480970546,1.0,0.03143581249999999,1.2745485807860262,0.6911466642482105,0.2170465807730426,0.21540848652211392,0.36047256632897884
NO_TOOL & SEQ_SHORT,FAILURE_NO_FAILURE,0.16925,0.13775,0.05475,0.32348596750369274,2.348355480970546,1.0,0.03143581249999999,1.2745485807860262,0.6911466642482105,0.2170465807730426,0.21540848652211392,0.36047256632897884
NO_TOOL,FAILURE_NO_FAILURE,0.16925,0.13775,0.05475,0.32348596750369274,2.348355480970546,1.0,0.03143581249999999,1.2745485807860262,0.6911466642482105,0.2170465807730426,0.21540848652211392,0.36047256632897884
DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.2575,0.2085,0.0545,0.2116504854368932,1.0151102419035645,1.0,0.0008112499999999995,1.0039963054187193,0.020047570506286094,0.13244228432563793,0.0039803985305030916,0.23652068636353052
TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.1705,0.23175,0.0545,0.3196480938416422,1.3792798008269351,1.0,0.014986624999999996,1.129195043103448,0.33150565998086606,0.15672178289000718,0.11441339907795928,0.27740764994131734
MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2025,0.23175,0.05425,0.2679012345679012,1.155992382170016,1.0,0.007320624999999997,1.0493802698145025,0.16920676653713354,0.14276315789473684,0.047056602105956656,0.2509948459786647
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2025,0.23175,0.05425,0.2679012345679012,1.155992382170016,1.0,0.007320624999999997,1.0493802698145025,0.16920676653713354,0.14276315789473684,0.047056602105956656,0.2509948459786647
NO_USER_REENTRY & PATTERN_A_T_A & TOOL_LOW,FAILURE_NO_FAILURE,0.186,0.13775,0.05425,0.2916666666666667,2.117362371445856,1.0,0.028628499999999998,1.2172941176470589,0.6482976482976481,0.20129870129870134,0.1785058471054412,0.34274803387779795
SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.2025,0.23175,0.05425,0.2679012345679012,1.155992382170016,1.0,0.007320624999999997,1.0493802698145025,0.16920676653713354,0.14276315789473684,0.047056602105956656,0.2509948459786647
NO_USER_REENTRY & TOOL_LOW,FAILURE_NO_FAILURE,0.186,0.13775,0.05425,0.2916666666666667,2.117362371445856,1.0,0.028628499999999998,1.2172941176470589,0.6482976482976481,0.20129870129870134,0.1785058471054412,0.34274803387779795
NO_TOOL & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.16925,0.23575,0.05375,0.31757754800590837,1.347094583270025,1.0,0.013849312499999995,1.1199074675324676,0.31015543533791956,0.15302491103202848,0.10706908473131617,0.2727866531121801
NO_TOOL & NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,0.16925,0.23575,0.05375,0.31757754800590837,1.347094583270025,1.0,0.013849312499999995,1.1199074675324676,0.31015543533791956,0.15302491103202848,0.10706908473131617,0.2727866531121801
NO_TOOL & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.16925,0.23575,0.05375,0.31757754800590837,1.347094583270025,1.0,0.013849312499999995,1.1199074675324676,0.31015543533791956,0.15302491103202848,0.10706908473131617,0.2727866531121801
NO_TOOL,FAILURE_INTENT_MISUNDERSTANDING,0.16925,0.23575,0.05375,0.31757754800590837,1.347094583270025,1.0,0.013849312499999995,1.1199074675324676,0.31015543533791956,0.15302491103202848,0.10706908473131617,0.2727866531121801
DEPTH_LOW & NO_TOOL & NO_TOOL_CYCLE,FAILURE_NO_FAILURE,0.167,0.13775,0.0535,0.3203592814371257,2.325657215514524,1.0,0.030495749999999995,1.2686850220264314,0.6842905386453647,0.21293532338308455,0.21178229218570682,0.35437201821402564
DEPTH_LOW & NO_TOOL & SEQ_SHORT,FAILURE_NO_FAILURE,0.167,0.13775,0.0535,0.3203592814371257,2.325657215514524,1.0,0.030495749999999995,1.2686850220264314,0.6842905386453647,0.21293532338308455,0.21178229218570682,0.35437201821402564
DEPTH_LOW & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_NO_FAILURE,0.167,0.13775,0.0535,0.3203592814371257,2.325657215514524,1.0,0.030495749999999995,1.2686850220264314,0.6842905386453647,0.21293532338308455,0.21178229218570682,0.35437201821402564
DEPTH_MEDIUM & SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.17875,0.23175,0.0535,0.2993006993006993,1.2914809031313885,1.0,0.0120746875,1.0964046906187623,0.274818987467816,0.14985994397759103,0.08792801731298314,0.2650764553677175
DEPTH_LOW & NO_TOOL,FAILURE_NO_FAILURE,0.167,0.13775,0.0535,0.3203592814371257,2.325657215514524,1.0,0.030495749999999995,1.2686850220264314,0.6842905386453647,0.21293532338308455,0.21178229218570682,0.35437201821402564
DEPTH_LOW & NO_TOOL_CYCLE,FAILURE_NO_FAILURE,0.167,0.13775,0.0535,0.3203592814371257,2.325657215514524,1.0,0.030495749999999995,1.2686850220264314,0.6842905386453647,0.21293532338308455,0.21178229218570682,0.35437201821402564
DEPTH_LOW & NO_TOOL & NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,0.167,0.23575,0.05325,0.3188622754491018,1.3525441164330936,1.0,0.013879749999999996,1.12201978021978,0.31290826189630777,0.15236051502145923,0.10875011507896866,0.2723685714467142
DEPTH_LOW & NO_TOOL & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.167,0.23575,0.05325,0.3188622754491018,1.3525441164330936,1.0,0.013879749999999996,1.12201978021978,0.31290826189630777,0.15236051502145923,0.10875011507896866,0.2723685714467142
DEPTH_LOW & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.167,0.23575,0.05325,0.3188622754491018,1.3525441164330936,1.0,0.013879749999999996,1.12201978021978,0.31290826189630777,0.15236051502145923,0.10875011507896866,0.2723685714467142
DEPTH_LOW & NO_TOOL,FAILURE_INTENT_MISUNDERSTANDING,0.167,0.23575,0.05325,0.3188622754491018,1.3525441164330936,1.0,0.013879749999999996,1.12201978021978,0.31290826189630777,0.15236051502145923,0.10875011507896866,0.2723685714467142
