pattern_text,pattern_length,support_count,support_percent,failure_type,class_size,min_support_count
TOOL → USER,2,159,43.92265193370166,Parameter Hallucination,362,19
USER → USER → ASSISTANT → TOOL → ASSISTANT,5,137,37.84530386740331,Parameter Hallucination,362,19
USER → USER → ASSISTANT → ASSISTANT,4,137,37.84530386740331,Parameter Hallucination,362,19
USER → USER → ASSISTANT → TOOL,4,137,37.84530386740331,Parameter Hallucination,362,19
USER → USER → TOOL → ASSISTANT,4,137,37.84530386740331,Parameter Hallucination,362,19
USER → USER → TOOL,3,137,37.84530386740331,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → ASSISTANT → TOOL → TOOL → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → ASSISTANT → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → TOOL → ASSISTANT → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → TOOL → TOOL → ASSISTANT,5,121,33.42541436464088,Parameter Hallucination,362,19
USER → TOOL → TOOL → TOOL → TOOL,5,121,33.42541436464088,Parameter Hallucination,362,19
TOOL → TOOL → TOOL → TOOL,4,121,33.42541436464088,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → TOOL → USER → ASSISTANT,6,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → TOOL → USER → ASSISTANT,6,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → USER,6,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → TOOL → ASSISTANT → USER → ASSISTANT,6,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → TOOL → TOOL → USER → ASSISTANT,6,118,32.59668508287293,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → TOOL → USER → ASSISTANT,6,118,32.59668508287293,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → TOOL → USER,5,118,32.59668508287293,Parameter Hallucination,362,19
ASSISTANT → TOOL → ASSISTANT → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
ASSISTANT → TOOL → TOOL → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
TOOL → ASSISTANT → TOOL → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → TOOL → USER,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → ASSISTANT → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → TOOL → ASSISTANT → USER,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT → TOOL → TOOL → USER,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → TOOL → USER,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → TOOL → ASSISTANT → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
USER → TOOL → TOOL → USER → ASSISTANT,5,118,32.59668508287293,Parameter Hallucination,362,19
ASSISTANT → ASSISTANT → TOOL → USER,4,118,32.59668508287293,Parameter Hallucination,362,19
USER → ASSISTANT,2,561,100.0,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT,4,556,99.10873440285205,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT,3,556,99.10873440285205,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT,3,556,99.10873440285205,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL,3,556,99.10873440285205,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT,3,556,99.10873440285205,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT,2,556,99.10873440285205,Execution/Cascading Error,561,29
ASSISTANT → TOOL,2,556,99.10873440285205,Execution/Cascading Error,561,29
TOOL → ASSISTANT,2,556,99.10873440285205,Execution/Cascading Error,561,29
USER → TOOL,2,556,99.10873440285205,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,5,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → TOOL,5,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → ASSISTANT,5,475,84.67023172905526,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → ASSISTANT,5,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL,4,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL,4,475,84.67023172905526,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL,4,475,84.67023172905526,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL,4,475,84.67023172905526,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT,4,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT,3,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL,3,475,84.67023172905526,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL,3,475,84.67023172905526,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT,3,475,84.67023172905526,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL,3,475,84.67023172905526,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT,3,475,84.67023172905526,Execution/Cascading Error,561,29
USER → TOOL → TOOL,3,475,84.67023172905526,Execution/Cascading Error,561,29
TOOL → TOOL,2,475,84.67023172905526,Execution/Cascading Error,561,29
USER → USER → ASSISTANT,3,388,69.16221033868094,Execution/Cascading Error,561,29
USER → USER,2,388,69.16221033868094,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → USER → ASSISTANT,5,358,63.81461675579323,Execution/Cascading Error,561,29
ASSISTANT → TOOL → USER → ASSISTANT,4,358,63.81461675579323,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → USER,4,358,63.81461675579323,Execution/Cascading Error,561,29
USER → ASSISTANT → USER → ASSISTANT,4,358,63.81461675579323,Execution/Cascading Error,561,29
USER → TOOL → USER → ASSISTANT,4,358,63.81461675579323,Execution/Cascading Error,561,29
ASSISTANT → TOOL → USER,3,358,63.81461675579323,Execution/Cascading Error,561,29
ASSISTANT → USER → ASSISTANT,3,358,63.81461675579323,Execution/Cascading Error,561,29
TOOL → USER → ASSISTANT,3,358,63.81461675579323,Execution/Cascading Error,561,29
USER → ASSISTANT → USER,3,358,63.81461675579323,Execution/Cascading Error,561,29
USER → TOOL → USER,3,358,63.81461675579323,Execution/Cascading Error,561,29
ASSISTANT → USER,2,358,63.81461675579323,Execution/Cascading Error,561,29
TOOL → USER,2,358,63.81461675579323,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT → TOOL,5,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → TOOL → TOOL → ASSISTANT,5,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,4,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → ASSISTANT,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → ASSISTANT,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → TOOL → TOOL → ASSISTANT,4,350,62.38859180035651,Execution/Cascading Error,561,29
USER → TOOL → TOOL → TOOL,4,350,62.38859180035651,Execution/Cascading Error,561,29
TOOL → TOOL → TOOL,3,350,62.38859180035651,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → USER → ASSISTANT,6,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → USER → ASSISTANT,6,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → USER,6,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → USER → ASSISTANT,6,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → USER → ASSISTANT,6,276,49.19786096256685,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → USER → ASSISTANT,6,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → USER,5,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → USER,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → ASSISTANT → USER,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → USER,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → USER,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
USER → TOOL → TOOL → USER → ASSISTANT,5,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → USER → ASSISTANT,4,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
TOOL → ASSISTANT → USER → ASSISTANT,4,276,49.19786096256685,Execution/Cascading Error,561,29
TOOL → TOOL → USER → ASSISTANT,4,276,49.19786096256685,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
USER → TOOL → TOOL → USER,4,276,49.19786096256685,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → USER,3,276,49.19786096256685,Execution/Cascading Error,561,29
TOOL → ASSISTANT → USER,3,276,49.19786096256685,Execution/Cascading Error,561,29
TOOL → TOOL → USER,3,276,49.19786096256685,Execution/Cascading Error,561,29
USER → USER → ASSISTANT → TOOL → ASSISTANT,5,237,42.24598930481284,Execution/Cascading Error,561,29
USER → USER → ASSISTANT → ASSISTANT,4,237,42.24598930481284,Execution/Cascading Error,561,29
USER → USER → ASSISTANT → TOOL,4,237,42.24598930481284,Execution/Cascading Error,561,29
USER → USER → TOOL → ASSISTANT,4,237,42.24598930481284,Execution/Cascading Error,561,29
USER → USER → TOOL,3,237,42.24598930481284,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
