support,itemsets,itemset_length
0.07220902612826603,DEPTH_MEDIUM & ONE_TOOL_CYCLE & PATTERN_A_T_A & SEQ_MEDIUM,4
0.07220902612826603,DEPTH_MEDIUM & ONE_TOOL_CYCLE & SEQ_MEDIUM & TOOL_LOW,4
0.07220902612826603,DEPTH_MEDIUM & ONE_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,4
0.07220902612826603,DEPTH_MEDIUM & ONE_TOOL_CYCLE & SEQ_MEDIUM,3
0.07173396674584323,FAILURE_INTENT_MISUNDERSTANDING & NO_USER_REENTRY & PATTERN_A_T_A,3
0.07125890736342043,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,4
0.07125890736342043,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & PATTERN_A_T_A_T_A,4
0.07125890736342043,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & USER_REENTRY,4
0.07125890736342043,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & PATTERN_A_T_A_T_A & USER_REENTRY,4
0.07125890736342043,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A,3
0.07125890736342043,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & USER_REENTRY,3
0.07078384798099763,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING & SEQ_SHORT,3
0.07078384798099763,DEPTH_MEDIUM & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A,3
0.07078384798099763,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING,2
0.06983372921615202,DEPTH_HIGH & PATTERN_A_T_A_T_A & SEQ_MEDIUM & USER_REENTRY,4
0.06983372921615202,PATTERN_A_T_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM & USER_REENTRY,4
0.06935866983372922,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL_CYCLE & SEQ_SHORT,3
0.06935866983372922,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & TOOL_LOW,3
0.06935866983372922,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL_CYCLE,2
0.0679334916864608,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & USER_REENTRY,4
0.067458432304038,DEPTH_LOW & FAILURE_NO_FAILURE & NO_USER_REENTRY & SEQ_SHORT,4
0.067458432304038,DEPTH_LOW & FAILURE_NO_FAILURE & NO_USER_REENTRY,3
0.067458432304038,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION,2
0.0669833729216152,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & USER_REENTRY,4
0.0669833729216152,DEPTH_HIGH & MULTI_TOOL_CYCLE & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,DEPTH_HIGH & PATTERN_A_T_A & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,DEPTH_HIGH & SEQ_LONG & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,DEPTH_MEDIUM & MULTI_TOOL_CYCLE & PATTERN_A_T_A & TOOL_MEDIUM,4
0.0669833729216152,DEPTH_MEDIUM & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.0669833729216152,DEPTH_MEDIUM & PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.0669833729216152,MULTI_TOOL_CYCLE & PATTERN_A_T_A & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,PATTERN_A_T_A & SEQ_LONG & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_HIGH & USER_REENTRY,4
0.0669833729216152,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & USER_REENTRY,3
0.0669833729216152,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A,3
0.0669833729216152,DEPTH_HIGH & TOOL_HIGH & USER_REENTRY,3
0.0669833729216152,DEPTH_MEDIUM & MULTI_TOOL_CYCLE & TOOL_MEDIUM,3
0.0669833729216152,DEPTH_MEDIUM & PATTERN_A_T_A & TOOL_MEDIUM,3
0.0669833729216152,DEPTH_MEDIUM & PATTERN_A_T_A_T_A & TOOL_MEDIUM,3
0.0669833729216152,MULTI_TOOL_CYCLE & TOOL_HIGH & USER_REENTRY,3
0.0669833729216152,PATTERN_A_T_A & TOOL_HIGH & USER_REENTRY,3
0.0669833729216152,PATTERN_A_T_A_T_A & TOOL_HIGH & USER_REENTRY,3
0.0669833729216152,SEQ_LONG & TOOL_HIGH & USER_REENTRY,3
0.0669833729216152,DEPTH_MEDIUM & TOOL_MEDIUM,2
0.0669833729216152,TOOL_HIGH & USER_REENTRY,2
0.0665083135391924,DEPTH_MEDIUM & MULTI_TOOL_CYCLE & NO_USER_REENTRY & TOOL_MEDIUM,4
0.0665083135391924,DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A & TOOL_MEDIUM,4
0.0665083135391924,DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.0665083135391924,DEPTH_MEDIUM & NO_USER_REENTRY & TOOL_MEDIUM,3
0.0665083135391924,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & SEQ_MEDIUM,3
0.0665083135391924,FAILURE_PARAMETER_HALLUCINATION & SEQ_MEDIUM,2
0.0660332541567696,DEPTH_MEDIUM & MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,4
0.0660332541567696,DEPTH_MEDIUM & NO_USER_REENTRY & SEQ_MEDIUM & TOOL_MEDIUM,4
0.0660332541567696,DEPTH_MEDIUM & PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,4
0.0660332541567696,DEPTH_MEDIUM & PATTERN_A_T_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,4
0.0660332541567696,DEPTH_MEDIUM & SEQ_MEDIUM & TOOL_MEDIUM,3
0.0660332541567696,FAILURE_WRONG_TOOL_SELECTION & TOOL_LOW,2
0.0655581947743468,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.0655581947743468,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & TOOL_MEDIUM & USER_REENTRY,4
0.0655581947743468,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_MEDIUM,4
0.0655581947743468,FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_MEDIUM,4
0.0655581947743468,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & TOOL_MEDIUM & USER_REENTRY,4
0.0655581947743468,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & TOOL_MEDIUM & USER_REENTRY,4
0.0655581947743468,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A & USER_REENTRY,4
0.0655581947743468,DEPTH_MEDIUM & FAILURE_INTENT_MISUNDERSTANDING & TOOL_LOW,3
0.0655581947743468,FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A_T_A & SEQ_MEDIUM,3
0.0655581947743468,FAILURE_INTENT_MISUNDERSTANDING & TOOL_MEDIUM & USER_REENTRY,3
0.0655581947743468,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & USER_REENTRY,3
0.065083135391924,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & PATTERN_A_T_A,4
0.065083135391924,DEPTH_MEDIUM & FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A & TOOL_LOW,4
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A,4
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A_T_A,4
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_MEDIUM,4
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & NO_USER_REENTRY & PATTERN_A_T_A & PATTERN_A_T_A_T_A,4
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,4
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,4
0.065083135391924,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE,3
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & NO_USER_REENTRY,3
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & NO_USER_REENTRY & PATTERN_A_T_A_T_A,3
0.065083135391924,FAILURE_EXECUTION_CASCADING_ERROR & SEQ_LONG & TOOL_MEDIUM,3
0.06460807600950119,DEPTH_HIGH & FAILURE_EXECUTION_CASCADING_ERROR & SEQ_LONG & TOOL_MEDIUM,4
0.06460807600950119,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & USER_REENTRY,4
0.06413301662707839,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_MEDIUM,4
0.06413301662707839,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_MEDIUM,4
0.06413301662707839,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & SEQ_MEDIUM,3
0.06365795724465559,FAILURE_WRONG_TOOL_SELECTION & SEQ_SHORT,2
0.06318289786223277,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,4
0.06318289786223277,FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,4
0.06318289786223277,FAILURE_EXECUTION_CASCADING_ERROR & SEQ_MEDIUM & TOOL_MEDIUM,3
0.06270783847980997,FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A & SEQ_MEDIUM,3
0.06270783847980997,DEPTH_MEDIUM & FAILURE_WRONG_TOOL_SELECTION,2
0.06270783847980997,FAILURE_WRONG_TOOL_SELECTION & NO_USER_REENTRY,2
0.06270783847980997,FAILURE_WRONG_TOOL_SELECTION & SEQ_MEDIUM,2
0.06223277909738718,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & TOOL_MEDIUM,4
0.06223277909738718,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & TOOL_MEDIUM,4
0.06223277909738718,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & TOOL_MEDIUM,3
0.06175771971496437,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & SEQ_LONG,4
0.06175771971496437,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & SEQ_LONG,4
0.06175771971496437,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & SEQ_LONG,4
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,4
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,4
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,4
0.06175771971496437,DEPTH_HIGH & FAILURE_INTENT_MISUNDERSTANDING & SEQ_LONG,3
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & SEQ_LONG,3
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & SEQ_LONG,3
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & SEQ_LONG,3
0.06175771971496437,FAILURE_PARAMETER_HALLUCINATION & NO_USER_REENTRY & PATTERN_A_T_A,3
0.06175771971496437,FAILURE_INTENT_MISUNDERSTANDING & SEQ_LONG,2
0.061282660332541566,FAILURE_INTENT_MISUNDERSTANDING & SEQ_SHORT & USER_REENTRY,3
0.05985748218527316,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.05985748218527316,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.05985748218527316,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A & TOOL_MEDIUM,3
0.05938242280285035,FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A & SEQ_MEDIUM & TOOL_LOW,4
0.05938242280285035,FAILURE_EXECUTION_CASCADING_ERROR & SEQ_MEDIUM & TOOL_LOW,3
0.05938242280285035,FAILURE_EXECUTION_CASCADING_ERROR & TOOL_LOW & USER_REENTRY,3
0.05843230403800475,DEPTH_MEDIUM & FAILURE_EXECUTION_CASCADING_ERROR & USER_REENTRY,3
0.05843230403800475,FAILURE_NO_FAILURE & NO_TOOL_CYCLE & SEQ_SHORT,3
0.05843230403800475,FAILURE_NO_FAILURE & NO_TOOL_CYCLE,2
0.05795724465558195,DEPTH_MEDIUM & FAILURE_EXECUTION_CASCADING_ERROR & SEQ_MEDIUM & TOOL_LOW,4
0.05795724465558195,DEPTH_MEDIUM & FAILURE_EXECUTION_CASCADING_ERROR & TOOL_LOW & USER_REENTRY,4
0.05795724465558195,FAILURE_EXECUTION_CASCADING_ERROR & ONE_TOOL_CYCLE & PATTERN_A_T_A & TOOL_LOW,4
0.05795724465558195,FAILURE_EXECUTION_CASCADING_ERROR & ONE_TOOL_CYCLE & PATTERN_A_T_A,3
0.05795724465558195,FAILURE_EXECUTION_CASCADING_ERROR & ONE_TOOL_CYCLE & TOOL_LOW,3
0.05795724465558195,FAILURE_EXECUTION_CASCADING_ERROR & ONE_TOOL_CYCLE,2
0.057482185273159146,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & SEQ_LONG,4
0.057482185273159146,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & SEQ_LONG,4
0.057482185273159146,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A & SEQ_LONG,4
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,4
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,4
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,4
0.057482185273159146,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & SEQ_LONG,3
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & SEQ_LONG,3
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & SEQ_LONG,3
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A & SEQ_LONG,3
0.057482185273159146,FAILURE_PARAMETER_HALLUCINATION & SEQ_LONG,2
0.057007125890736345,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,4
0.057007125890736345,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A & PATTERN_A_T_A_T_A,4
0.057007125890736345,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL & NO_TOOL_CYCLE & SEQ_SHORT,4
0.057007125890736345,FAILURE_NO_FAILURE & NO_TOOL & NO_TOOL_CYCLE & SEQ_SHORT,4
0.057007125890736345,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A_T_A,3
0.057007125890736345,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL & NO_TOOL_CYCLE,3
0.057007125890736345,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL & SEQ_SHORT,3
0.057007125890736345,FAILURE_NO_FAILURE & NO_TOOL & NO_TOOL_CYCLE,3
0.057007125890736345,FAILURE_NO_FAILURE & NO_TOOL & SEQ_SHORT,3
0.057007125890736345,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL,2
0.057007125890736345,FAILURE_NO_FAILURE & NO_TOOL,2
0.057007125890736345,FAILURE_NO_FAILURE & TOOL_LOW,2
0.056532066508313536,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL & NO_TOOL_CYCLE,4
0.056532066508313536,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL & SEQ_SHORT,4
0.056532066508313536,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL_CYCLE & SEQ_SHORT,4
0.056532066508313536,DEPTH_MEDIUM & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & SEQ_MEDIUM,4
0.056532066508313536,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL,3
0.056532066508313536,DEPTH_LOW & FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL_CYCLE,3
0.056532066508313536,DEPTH_MEDIUM & FAILURE_INTENT_MISUNDERSTANDING & SEQ_MEDIUM,3
0.056057007125890734,DEPTH_LOW & FAILURE_NO_FAILURE & NO_TOOL & NO_TOOL_CYCLE,4
0.056057007125890734,DEPTH_LOW & FAILURE_NO_FAILURE & NO_TOOL & SEQ_SHORT,4
0.056057007125890734,DEPTH_LOW & FAILURE_NO_FAILURE & NO_TOOL_CYCLE & SEQ_SHORT,4
0.056057007125890734,FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & PATTERN_A_T_A & TOOL_MEDIUM,4
0.056057007125890734,DEPTH_LOW & FAILURE_NO_FAILURE & NO_TOOL,3
0.056057007125890734,DEPTH_LOW & FAILURE_NO_FAILURE & NO_TOOL_CYCLE,3
0.056057007125890734,FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & TOOL_MEDIUM,3
0.056057007125890734,FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A & TOOL_MEDIUM,3
0.056057007125890734,FAILURE_WRONG_TOOL_SELECTION & TOOL_MEDIUM,2
0.05558194774346793,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_MEDIUM,4
0.05558194774346793,FAILURE_NO_FAILURE & PATTERN_A_T_A & TOOL_LOW,3
0.05558194774346793,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & SEQ_MEDIUM,3
0.05463182897862233,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A,4
0.05463182897862233,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A_T_A,4
0.05463182897862233,FAILURE_INTENT_MISUNDERSTANDING & NO_USER_REENTRY & PATTERN_A_T_A & PATTERN_A_T_A_T_A,4
0.05463182897862233,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & NO_USER_REENTRY,3
0.05463182897862233,FAILURE_INTENT_MISUNDERSTANDING & NO_USER_REENTRY & PATTERN_A_T_A_T_A,3
0.05415676959619953,DEPTH_HIGH & MULTI_TOOL_CYCLE & NO_USER_REENTRY & TOOL_MEDIUM,4
0.05415676959619953,DEPTH_HIGH & NO_USER_REENTRY & PATTERN_A_T_A & TOOL_MEDIUM,4
0.05415676959619953,DEPTH_HIGH & NO_USER_REENTRY & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.05415676959619953,FAILURE_NO_FAILURE & NO_USER_REENTRY & PATTERN_A_T_A & TOOL_LOW,4
0.05415676959619953,DEPTH_HIGH & NO_USER_REENTRY & TOOL_MEDIUM,3
0.05415676959619953,FAILURE_NO_FAILURE & NO_USER_REENTRY & TOOL_LOW,3
0.05415676959619953,FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A & TOOL_LOW,3
0.05368171021377672,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & SEQ_MEDIUM & USER_REENTRY,4
0.05368171021377672,FAILURE_INTENT_MISUNDERSTANDING & SEQ_MEDIUM & USER_REENTRY,3
0.05320665083135392,DEPTH_MEDIUM & FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & TOOL_LOW,4
0.05320665083135392,FAILURE_INTENT_MISUNDERSTANDING & MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,4
0.05320665083135392,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,4
0.05320665083135392,FAILURE_INTENT_MISUNDERSTANDING & PATTERN_A_T_A_T_A & TOOL_MEDIUM & USER_REENTRY,4
0.05320665083135392,DEPTH_MEDIUM & FAILURE_WRONG_TOOL_SELECTION & TOOL_LOW,3
0.05320665083135392,FAILURE_INTENT_MISUNDERSTANDING & SEQ_MEDIUM & TOOL_MEDIUM,3
0.052256532066508314,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & USER_REENTRY,4
0.052256532066508314,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & PATTERN_A_T_A_T_A & USER_REENTRY,4
0.052256532066508314,FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & PATTERN_A_T_A & USER_REENTRY,4
0.052256532066508314,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A & USER_REENTRY,3
0.052256532066508314,FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & USER_REENTRY,3
0.052256532066508314,FAILURE_PARAMETER_HALLUCINATION & TOOL_LOW,2
0.05178147268408551,FAILURE_WRONG_TOOL_SELECTION & NO_USER_REENTRY & PATTERN_A_T_A,3
0.05130641330166271,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A & USER_REENTRY,4
0.0508313539192399,DEPTH_MEDIUM & FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A,3
0.0503562945368171,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & TOOL_MEDIUM & USER_REENTRY,4
0.0503562945368171,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A & USER_REENTRY,4
0.0503562945368171,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & TOOL_MEDIUM & USER_REENTRY,4
0.0503562945368171,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & TOOL_MEDIUM & USER_REENTRY,4
0.0503562945368171,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & USER_REENTRY,3
0.0503562945368171,FAILURE_PARAMETER_HALLUCINATION & TOOL_MEDIUM & USER_REENTRY,3
0.0498812351543943,FAILURE_EXECUTION_CASCADING_ERROR & SEQ_LONG & TOOL_MEDIUM & USER_REENTRY,4
0.0494061757719715,FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,4
0.0494061757719715,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL_CYCLE & SEQ_SHORT & USER_REENTRY,4
0.0494061757719715,FAILURE_INTENT_MISUNDERSTANDING & NO_TOOL_CYCLE & USER_REENTRY,3
0.048931116389548696,DEPTH_HIGH & FAILURE_EXECUTION_CASCADING_ERROR & PATTERN_A_T_A & SEQ_MEDIUM,4
0.048931116389548696,DEPTH_HIGH & FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.048931116389548696,DEPTH_HIGH & FAILURE_EXECUTION_CASCADING_ERROR & SEQ_MEDIUM,3
0.048456057007125894,DEPTH_HIGH & FAILURE_EXECUTION_CASCADING_ERROR & SEQ_MEDIUM & USER_REENTRY,4
0.048456057007125894,DEPTH_HIGH & FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & USER_REENTRY,4
0.047980997624703085,FAILURE_WRONG_TOOL_SELECTION & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.047980997624703085,FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_MEDIUM,4
0.047980997624703085,MULTI_TOOL_CYCLE & NO_USER_REENTRY & SEQ_LONG & TOOL_MEDIUM,4
0.047980997624703085,NO_USER_REENTRY & PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,4
0.047980997624703085,NO_USER_REENTRY & PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,4
0.047980997624703085,FAILURE_WRONG_TOOL_SELECTION & PATTERN_A_T_A_T_A & TOOL_MEDIUM,3
0.047980997624703085,NO_USER_REENTRY & SEQ_LONG & TOOL_MEDIUM,3
0.047980997624703085,DEPTH_MEDIUM & FAILURE_PARAMETER_HALLUCINATION,2
0.047980997624703085,FAILURE_PARAMETER_HALLUCINATION & SEQ_SHORT,2
0.047505938242280284,DEPTH_HIGH & FAILURE_EXECUTION_CASCADING_ERROR & MULTI_TOOL_CYCLE & SEQ_MEDIUM,4
0.047505938242280284,DEPTH_HIGH & FAILURE_EXECUTION_CASCADING_ERROR & SEQ_MEDIUM & TOOL_MEDIUM,4
0.047505938242280284,DEPTH_HIGH & NO_USER_REENTRY & SEQ_LONG & TOOL_MEDIUM,4
0.047505938242280284,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A,4
0.047505938242280284,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A_T_A,4
0.047505938242280284,FAILURE_PARAMETER_HALLUCINATION & NO_USER_REENTRY & PATTERN_A_T_A & PATTERN_A_T_A_T_A,4
0.047505938242280284,FAILURE_PARAMETER_HALLUCINATION & MULTI_TOOL_CYCLE & NO_USER_REENTRY,3
0.047505938242280284,FAILURE_PARAMETER_HALLUCINATION & NO_USER_REENTRY & PATTERN_A_T_A_T_A,3
0.047505938242280284,FAILURE_PARAMETER_HALLUCINATION & PATTERN_A_T_A & TOOL_LOW,3
